label,app_name,total_methods,version_code,file_size_kb,num_files,package_name,version_name,num_receivers,num_intents,num_services,num_permissions,num_activities,has_native_code,num_providers
1,842,3394,19.0,16851.7109375,261,1747,0,4,3,3,10,3,0,0
1,167,64148,4.0,8914.478515625,745,1748,0,5,7,10,5,8,0,1
1,1599,64723,37.0,12282.0703125,1751,1749,0,6,5,4,23,19,0,2
1,1004,11015,45.0,3068.814453125,593,1750,0,1,2,1,17,14,1,0
1,951,11374,44.0,3056.0869140625,424,1752,0,0,6,0,2,37,0,0
1,1332,70037,19.0,5509.5830078125,920,1753,0,2,4,4,13,17,0,1
1,1615,63668,62.0,13938.0830078125,1337,1754,0,6,9,8,24,40,1,1
1,1617,67912,57.0,7940.5322265625,2080,1755,0,7,6,3,9,20,0,1
1,1621,72759,380.0,27839.5185546875,2041,1756,0,3,3,3,12,14,1,1
1,847,85887,421202.0,13958.6201171875,1825,1757,0,15,3,8,15,20,1,1
1,1625,118823,1021046.0,47735.671875,5897,1759,0,10,3,9,35,175,1,0
1,1620,21914,7.0,45047.9375,117,1760,0,0,2,0,3,4,1,0
1,1320,26625,9.0,3270.4951171875,493,1761,0,0,2,0,8,13,0,0
1,1484,73373,680100529.0,20815.2900390625,4455,1762,0,15,128,18,16,67,0,3
1,1626,61414,18367.0,9693.3876953125,1660,1765,0,3,69,5,18,85,1,2
1,1633,38507,25.0,15723.42578125,766,1766,0,0,3,0,8,49,0,0
1,1604,60394,114763.0,36742.630859375,1395,1767,0,3,2,2,14,33,1,0
1,1606,81881,366.0,9130.18359375,1118,1768,0,9,10,11,19,42,0,1
1,903,30064,6410.0,2550.076171875,667,1769,0,0,2,0,3,4,0,2
1,1734,64850,185.0,17834.5556640625,1800,1771,0,4,3,2,20,40,1,0
1,1640,64074,28.0,6335.0234375,881,1772,0,2,22,4,18,30,0,6
1,1641,50638,25.0,6189.21875,849,1773,0,3,2,5,12,18,0,2
1,1699,85887,421202.0,13967.10546875,1825,1774,0,15,3,8,15,20,1,1
1,126,51191,90.0,26434.333984375,79,277,0,1,2,0,7,6,1,0
1,291,63154,30203401.0,10100.2451171875,1102,1777,0,5,5,6,10,12,1,1
1,791,41571,47.0,35907.5908203125,582,1778,0,5,5,1,14,16,1,0
1,1091,19552,94.0,2664.080078125,775,1779,0,0,2,0,7,3,0,0
1,1652,84951,2160013.0,39950.77734375,2754,1780,0,16,29,13,17,89,1,1
1,1106,10057,2709.0,3957.251953125,438,1781,0,0,4,0,2,2,0,0
1,1343,59350,45.0,38617.236328125,499,1784,0,2,2,3,8,11,1,2
1,509,47816,1510.0,47348.677734375,3679,1785,0,6,3,2,11,37,1,0
1,1660,59694,138.0,16225.8857421875,3564,1786,0,4,5,7,15,130,1,1
1,27,30416,5.0,2098.7421875,433,1787,0,0,2,0,3,3,0,0
1,213,41155,59.0,3715.572265625,535,1788,0,0,2,1,7,7,0,0
1,1445,41151,59.0,3706.017578125,535,1789,0,0,2,1,7,6,0,0
1,1196,47092,55.0,17005.54296875,2273,1791,0,1,2,2,7,17,1,1
1,556,41241,608.0,10296.802734375,1381,1793,0,2,3,3,10,4,0,1
1,1667,66295,6353.0,7431.2802734375,1784,1794,0,12,8,10,16,32,0,3
1,1612,27253,2003700.0,2992.794921875,894,1795,0,4,2,2,9,23,0,0
1,533,85887,421202.0,13904.4208984375,1825,1796,0,15,3,8,15,20,1,1
1,1613,63782,311101419.0,17424.330078125,1390,1797,0,10,13,18,19,73,1,3
1,922,56610,126.0,17338.791015625,1362,1799,0,14,16,10,20,39,1,1
1,1676,34396,131.0,6495.78515625,1917,1800,0,3,5,5,7,40,0,3
1,1680,50218,267.0,30713.1533203125,2109,1801,0,4,8,2,32,63,1,0
1,1678,50289,103070203.0,25850.779296875,2302,1803,0,1,3,1,7,15,1,0
1,1877,67836,59.0,14497.26953125,2864,1806,0,7,7,4,15,30,1,0
1,554,55784,1330602521.0,10108.41015625,2716,1807,0,8,11,6,16,33,1,3
1,1682,55211,1318364.0,16991.2919921875,3533,1808,0,20,10,18,22,49,1,5
1,1681,73034,47120.0,20574.580078125,1675,1811,0,6,16,3,16,39,1,0
1,773,53558,3.0,10673.294921875,1480,1822,0,1,2,1,16,44,0,0
1,1718,53795,51.0,8433.80078125,1802,1843,0,4,6,7,14,12,0,2
1,1530,101427,917.0,16988.5341796875,3056,1846,0,13,8,16,29,22,1,3
1,109,99833,542.0,15222.1767578125,2891,1847,0,8,5,15,9,93,1,1
1,1890,54983,179.0,8172.681640625,757,1849,0,3,2,1,17,108,0,0
1,437,64087,46.0,21374.78515625,1591,1903,0,10,5,9,21,12,1,2
1,1122,32011,6.0,3612.6884765625,1233,1921,0,3,2,3,16,8,0,1
1,1611,41629,370225.0,6253.658203125,1084,1922,0,8,12,10,19,24,0,3
1,552,64316,353.0,4803.466796875,1300,1925,0,4,23,9,24,30,1,1
1,1157,40255,10016.0,7339.955078125,889,1927,0,1,3,2,4,6,1,0
1,515,14814,27.0,1500.1376953125,677,1930,0,3,4,6,8,6,0,2
1,750,61389,55.0,12939.4140625,916,1931,0,0,8,0,8,8,1,1
1,832,1698,1000271.0,27689.439453125,663,1934,0,0,2,0,1,1,1,0
0,119,661,7.0,100.318359375,14,1909,0,3,2,4,13,2,0,0
0,1722,661,7.0,146.388671875,14,1909,0,3,2,4,13,2,0,0
0,2,661,7.0,66.5625,14,1909,0,3,2,4,13,2,0,0
0,520,661,7.0,1060.359375,15,1909,0,3,2,4,13,2,0,0
0,1791,661,7.0,1052.8466796875,15,1909,0,3,2,4,13,2,0,0
0,521,661,7.0,118.2373046875,14,1909,0,3,2,4,13,2,0,0
0,1791,661,7.0,1052.869140625,15,1909,0,3,2,4,13,2,0,0
0,1789,20411,12097.0,1440.111328125,347,1871,0,2,2,3,16,6,0,0
0,1834,6805,38.0,3644.56640625,114,1622,0,12,6,6,11,18,1,0
0,1786,2278,101.0,5087.5966796875,62,1632,0,3,5,4,16,15,1,0
0,1812,13142,52.0,2471.328125,99,1594,0,6,4,3,9,9,0,0
0,1829,3471,105.0,3866.8447265625,178,443,0,4,3,3,22,9,1,0
0,502,1178,7.0,616.455078125,26,1053,0,2,2,1,9,4,0,0
0,1257,1288,29.0,16655.7509765625,206,935,0,3,2,2,11,6,1,0
0,1862,2188,102.0,10258.56640625,245,399,0,3,3,2,11,6,1,0
0,1848,9194,2016.0,5459.5283203125,192,1579,0,5,4,7,25,5,1,0
0,1858,1178,7.0,6786.0927734375,267,1869,0,2,2,1,12,13,0,0
0,1828,193,156.0,21534.8701171875,2481,1627,0,15,11,24,40,104,1,3
0,1828,190,152.0,21509.0908203125,2481,1627,0,15,11,24,40,104,1,3
0,1885,193,156.0,18962.79296875,2516,1468,0,15,11,24,40,106,1,3
0,1885,158,133.0,15697.646484375,2375,1468,0,11,479,26,147,335,1,11
0,1808,5310,6607.0,34837.82421875,339,1908,0,1,2,1,8,5,1,0
0,1879,0,2.0,60780.087890625,1341,956,0,2,3,7,25,5,1,0
0,1816,7739,3517.0,10332.6318359375,42,896,0,3,2,2,8,7,1,0
0,1854,11036,47.0,2099.423828125,18,1020,0,3,2,2,14,8,0,0
0,1849,9194,839.0,12058.2744140625,40,903,0,2,2,1,7,4,0,0
0,1838,4984,5253.0,34293.4375,299,1146,0,1,2,1,6,5,1,0
0,1850,563,291.0,4625.478515625,664,1501,0,4,7,9,28,17,1,1
0,1859,6493,3504.0,803.185546875,66,1917,0,2,2,1,6,13,0,0
0,1825,8924,1003071.0,11301.5224609375,42,42,0,2,2,1,6,4,1,0
0,1809,6969,302.0,4252.7216796875,54,1895,0,2,2,2,10,4,1,0
0,1814,7728,532.0,559.6025390625,106,713,0,5,2,6,16,6,1,0
0,1755,3046,181.0,755.6025390625,50,1858,0,1,2,1,24,5,1,0
0,230,5286,1.0,419.44921875,45,954,0,13,3,9,44,2,0,0
0,418,4762,15.0,4789.376953125,293,1271,0,2,8,3,42,7,1,0
0,1211,12747,1.0,756.0224609375,21,872,0,4,2,3,26,1,1,0
0,1755,1667,180.0,654.529296875,49,1270,0,1,2,1,24,5,1,0
0,1799,11220,13.0,6074.634765625,877,1255,0,1,2,4,47,14,1,0
0,1755,3295,180.0,910.2841796875,81,1270,0,5,3,3,26,7,1,0
0,1755,1792,180.0,661.376953125,49,1270,0,2,2,2,24,5,1,0
0,1384,12641,1160.0,4298.3193359375,126,1030,0,17,10,12,44,16,1,0
0,1755,1667,180.0,654.53125,49,1270,0,1,2,1,24,5,1,0
0,1645,68,1.0,1334.2294921875,178,1575,0,2,4,1,42,8,1,0
0,1643,40300,1.0,4204.8857421875,286,777,0,8,2,5,25,10,1,0
0,884,18136,116.0,5546.0205078125,331,1263,0,12,16,8,52,11,1,4
0,558,6515,1.0,7746.806640625,94,784,0,6,5,6,43,8,1,0
0,0,18998,8.0,2912.822265625,215,201,0,10,7,11,23,33,0,1
0,1197,6613,1.0,8118.2578125,116,1175,0,5,4,8,34,6,1,0
0,163,19271,1.0,4157.7138671875,221,952,0,15,4,17,49,11,1,1
0,11,11594,3.0,2362.640625,147,1638,0,8,2,8,23,4,1,0
0,1785,23293,45.0,3917.060546875,1041,1254,0,6,7,4,36,73,1,1
0,1353,42741,1.0,6845.8916015625,201,776,0,10,2,8,22,10,1,0
0,1457,42094,1.0,8797.2197265625,287,1211,0,4,3,5,35,5,1,0
0,1832,9846,12.0,6142.0078125,181,618,0,0,24,1,10,28,1,0
0,286,72,318.0,2407.2587890625,188,1890,0,19,474,29,152,258,1,9
0,1823,72,1182.0,2353.40234375,159,1876,0,21,474,32,152,251,1,9
0,1243,72,360.0,2263.92578125,157,1445,0,20,474,31,152,250,1,9
0,1861,72,1345.0,2228.7802734375,150,1886,0,14,2,22,39,23,1,0
0,1888,12012,45.0,3272.005859375,257,909,0,0,2,5,18,9,1,0
0,18,12010,32.0,3113.451171875,258,908,0,0,2,5,18,9,1,0
0,144,42600,1060000.0,4300.865234375,619,1833,0,5,0,4,6,4,1,0
0,1219,42851,218.0,23169.4072265625,2065,1855,0,3,2,5,11,18,0,1
0,152,34245,1.0,5207.32421875,531,517,0,2,2,2,9,11,0,0
0,4,26490,19.0,19908.6181640625,740,965,0,1,2,1,6,4,0,0
0,553,39026,4.0,5716.8544921875,659,939,0,2,2,3,21,17,0,0
0,1389,29545,1.0,3326.9677734375,520,1902,0,0,2,0,3,4,0,0
0,508,29412,1.0,3426.3310546875,459,1464,0,0,2,0,9,2,0,0
0,1677,29399,4.0,2199.0029296875,457,1649,0,0,2,0,2,2,0,0
0,728,29480,1.0,2658.169921875,493,666,0,0,2,0,2,9,0,0
0,481,24931,2.0,8945.962890625,452,1574,0,2,2,2,9,10,1,0
0,475,20031,11.0,2142.82421875,117,1826,0,1,2,1,10,6,1,0
0,1653,38252,13.0,9168.3876953125,387,1783,0,6,2,3,8,11,1,1
0,1649,39348,3.0,4372.4296875,312,1776,0,2,2,2,11,8,1,0
0,1112,27872,11.0,4358.369140625,105,1453,0,6,2,2,8,11,1,1
0,1500,20629,10.0,3025.494140625,176,1901,0,1,2,1,9,6,1,0
0,756,31629,5.0,9053.8994140625,74,1845,0,1,2,1,10,6,1,0
0,367,44893,30.0,4461.6025390625,95,814,0,5,2,3,9,12,1,0
0,1351,40768,1.0,7583.224609375,322,1277,0,6,2,3,9,12,1,1
0,890,12925,100001.0,4801.95703125,511,1266,0,1,2,1,12,8,1,0
0,1827,70902,5163.0,10401.056640625,1970,1049,0,17,38,19,45,100,1,2
0,1805,9345,70170.0,10902.193359375,26,878,0,0,3,0,8,2,1,0
0,1478,24469,12.0,14859.1513671875,507,1633,0,1,7,5,17,11,1,0
0,1245,2343,100001.0,4520.7529296875,614,1580,0,1,2,1,8,8,1,0
0,1867,18554,1.0,7975.98046875,309,890,0,2,4,3,15,5,1,0
2,1323,203,1.0,39.3134765625,9,1853,0,4,5,2,17,5,0,0
2,1322,3056,1.0,164.630859375,8,1899,0,5,5,2,18,5,0,0
2,1323,203,1.0,39.3173828125,9,1906,0,4,5,2,17,5,0,0
2,1323,203,1.0,39.2587890625,9,1920,0,4,5,2,17,5,0,0
2,1323,209,1.0,39.6376953125,9,1825,0,4,5,2,17,5,0,0
2,1323,345,1.0,42.7490234375,8,1924,0,4,5,2,18,6,0,0
2,1323,241,1.0,38.7431640625,9,1841,0,4,5,2,17,5,0,0
2,1323,241,1.0,38.6806640625,9,1923,0,4,5,2,17,5,0,0
2,1323,241,1.0,38.6728515625,9,1918,0,4,5,2,17,5,0,0
2,1323,203,1.0,39.4150390625,9,1840,0,4,5,2,17,5,0,0
2,1857,148,80.0,380.3232421875,28,1029,0,2,2,1,7,1,0,0
2,1880,183,80.0,421.5361328125,26,1647,0,2,2,1,8,1,0,0
2,1251,232,1.0,108.2216796875,12,1782,0,1,2,0,8,1,1,0
2,16,183,80.0,115.7412109375,26,1647,0,2,2,1,8,1,0,0
2,1820,183,80.0,421.5498046875,26,1647,0,2,2,1,8,1,0,0
2,1249,183,80.0,421.4873046875,26,1647,0,2,2,1,8,1,0,0
2,123,116,1.0,780.357421875,19,1148,0,1,2,1,2,1,0,0
2,1863,158,80.0,312.8056640625,29,1029,0,2,2,1,7,1,0,0
2,1883,249,80.0,291.94921875,25,852,0,2,2,1,6,1,0,0
2,1841,183,80.0,421.49609375,26,1647,0,2,2,1,8,1,0,0
2,1213,505,1.0,872.3876953125,97,1852,0,3,2,2,29,4,0,0
2,1213,505,1.0,872.408203125,97,1842,0,3,2,2,29,4,0,0
2,1213,505,1.0,872.345703125,97,1897,0,3,2,2,29,4,0,0
2,1210,637,1.0,674.69921875,75,169,0,2,2,1,16,2,0,0
2,1213,505,1.0,872.3408203125,97,1905,0,3,2,2,29,4,0,0
2,1213,505,1.0,872.3525390625,97,114,0,3,2,2,29,4,0,0
2,1673,1064,10000.0,142.9287109375,9,410,0,2,0,1,19,2,0,0
2,1210,391,1.0,667.6494140625,75,1835,0,2,2,1,16,2,0,0
2,1210,391,1.0,667.6533203125,75,1916,0,2,2,1,16,2,0,0
2,1210,391,1.0,667.6650390625,75,172,0,2,2,1,16,2,0,0
2,1248,5475,1.0,1166.2763671875,17,1660,0,1,2,0,1,1,0,0
2,1884,83,1.0,3010.1904296875,11,1037,0,0,2,0,1,1,1,0
2,531,144,1.0,1410.421875,10,889,0,1,2,0,0,1,1,0
2,292,144,1.0,1043.2802734375,10,889,0,1,2,0,0,1,1,0
2,1607,83,1.0,2988.6982421875,11,1035,0,0,2,0,1,1,1,0
2,1713,144,1.0,2289.37109375,10,889,0,1,2,0,0,1,1,0
2,529,9697,1.0,453.529296875,13,931,0,2,2,2,2,2,0,0
2,1840,6353,1.0,1028.8828125,11,1821,0,1,2,0,1,1,0,0
2,1811,144,1.0,932.603515625,10,889,0,1,2,0,0,1,1,0
2,1247,83,4.0,2977.1650390625,11,1036,0,0,2,0,1,1,1,0
2,1246,86,1.0,1098.28125,15,720,0,2,2,1,3,1,0,0
2,1864,86,1.0,1082.0078125,15,720,0,2,2,1,3,1,0,0
2,1866,3421,1.0,1031.6943359375,30,1581,0,1,2,1,7,1,0,0
2,1250,131,1.0,261.3740234375,13,1894,0,1,2,1,3,1,0,0
2,1865,133,1.0,437.19140625,18,1932,0,1,2,1,8,1,0,0
2,1579,15527,1.0,1147.9931640625,98,419,0,3,2,9,9,5,0,0
2,1806,86,1.0,1081.7041015625,15,720,0,2,2,1,3,1,0,0
2,1214,127,1.0,3376.787109375,32,1610,0,2,2,1,5,1,0,0
2,569,14913,1.0,1088.9111328125,98,420,0,3,2,14,8,22,0,0
2,1887,122,1.0,11931.4052734375,48,1894,0,1,2,1,3,1,0,0
2,1826,19459,2.0,1867.4296875,340,411,0,0,2,0,14,1,1,0
2,1856,19459,2.0,1986.734375,340,411,0,0,2,0,14,1,1,0
2,1855,19459,2.0,1897.18359375,340,411,0,0,2,0,14,1,1,0
2,1886,256,1.0,725.6904296875,25,403,0,0,2,0,7,3,0,0
2,1860,19459,2.0,1922.2109375,340,411,0,0,2,0,14,1,1,0
2,1817,256,1.0,1642.515625,26,403,0,0,2,0,7,3,0,0
2,1830,19459,2.0,1949.91796875,340,411,0,0,2,0,14,1,1,0
2,1813,19453,2.0,11964.7412109375,341,411,0,0,2,0,14,1,1,0
2,1856,19459,2.0,1998.234375,340,411,0,0,2,0,14,1,1,0
2,1856,19473,2.0,1987.2275390625,340,411,0,0,4,0,14,2,1,0
2,61,4045,1.0,5805.2783203125,1662,1881,0,5,2,1,25,32,0,0
2,1212,315,1.0,1049.173828125,71,1868,0,3,2,1,14,2,0,0
2,74,4790,1.0,1159.3330078125,1032,1884,0,5,2,1,11,6,0,0
2,75,4784,6.0,1359.5,1011,1884,0,5,2,1,11,6,0,0
2,1212,275,1.0,676.6943359375,39,695,0,3,2,1,14,2,0,0
2,1792,5583,1.0,586.240234375,291,1715,0,6,2,1,14,2,0,0
2,74,4784,6.0,1159.6298828125,1032,1884,0,5,2,1,11,6,0,0
2,1201,1352,1.0,1225.25,1012,1884,0,5,2,1,11,6,0,0
2,1212,314,1.0,1046.5966796875,71,137,0,3,2,1,14,2,0,0
2,74,4790,1.0,1359.521484375,1011,1884,0,5,2,1,11,6,0,0
2,1672,317,1.0,1050.25,70,1875,0,3,2,1,14,2,0,0
2,1229,9723,1.0,1057.6103515625,362,1269,0,1,2,1,5,1,0,0
2,1210,378,1.0,666.5361328125,75,1838,0,2,2,1,16,2,0,0
2,1210,396,1.0,667.0078125,75,128,0,2,2,1,16,2,0,0
2,1584,12481,1.0,1104.9482421875,270,296,0,1,2,1,4,1,0,0
2,1210,396,1.0,667.228515625,75,128,0,2,2,1,16,2,0,0
2,1212,1047,10000.0,57.19921875,8,413,0,2,2,1,15,1,0,0
2,1672,317,1.0,1050.2333984375,70,1851,0,3,2,1,14,2,0,0
2,1210,378,1.0,667.6650390625,76,1933,0,2,2,1,16,2,0,0
2,1212,310,1.0,681.5068359375,39,250,0,3,2,1,16,3,0,0
2,351,2158,1.0,116.1904296875,15,1809,0,2,2,2,15,2,0,0
2,1082,2158,1.0,114.60546875,15,686,0,2,2,2,15,2,0,0
2,1702,3017,1.0,140.861328125,17,898,0,2,2,2,15,2,0,0
2,1554,2158,1.0,108.853515625,15,1556,0,2,2,2,15,2,0,0
2,1081,2158,1.0,114.6005859375,15,955,0,2,2,2,15,2,0,0
2,1770,2158,1.0,116.9375,15,1634,0,2,2,2,15,2,0,0
2,22,3017,1.0,140.7685546875,17,916,0,2,2,2,15,2,0,0
2,1083,2321,1.0,119.8408203125,15,1630,0,2,2,2,15,2,0,0
2,1702,3017,1.0,140.861328125,17,898,0,2,2,2,15,2,0,0
2,10,3017,1.0,140.9052734375,17,991,0,2,2,2,15,2,0,0
2,74,5683,1.0,731.8251953125,104,318,0,5,2,6,18,4,0,0
2,1792,10791,1.0,453.87109375,7,407,0,1,2,2,11,1,0,0
2,74,2983,1.0,358.7080078125,38,1936,0,3,4,6,19,3,0,0
2,74,1962,1.0,196.2314453125,42,1279,0,3,2,2,12,3,0,0
2,1787,15046,14022.0,1706.1123046875,411,625,0,8,2,4,24,7,0,0
2,1747,139,1.0,112.29296875,18,1366,0,5,2,5,23,12,0,0
2,74,1962,1.0,207.76953125,42,1817,0,3,2,2,12,3,0,0
2,1792,382,13.0,63.9052734375,14,406,0,7,2,3,34,2,0,0
2,268,373,13.0,112.7666015625,70,1728,0,6,2,2,32,3,0,0
2,74,4003,13.0,1845.82421875,220,319,0,7,2,6,28,9,0,0
3,1144,51723,94.0,4613.54296875,414,1568,0,6,3,7,23,16,1,1
3,252,24035,1.0,16474.4951171875,149,671,0,6,2,5,13,10,1,0
3,1738,62866,128.0,12903.572265625,2104,884,0,15,21,12,30,57,1,2
3,249,26234,56.0,3384.5654296875,18,1915,0,5,2,3,11,5,0,0
3,778,50624,16000.0,4539.3857421875,113,728,0,7,2,5,18,11,1,0
3,1183,48026,22.0,26831.951171875,1638,1893,0,4,3,2,11,16,0,0
3,1452,66419,1018.0,6755.84765625,875,1552,0,9,5,13,40,24,1,1
3,679,66419,1018.0,6932.6015625,875,1548,0,9,5,13,40,24,1,1
3,1725,66419,1018.0,6774.6865234375,875,1546,0,9,5,13,40,24,1,1
3,567,126904,10124.0,32484.91796875,4619,914,0,31,14,38,79,98,1,4
3,1327,102637,86.0,9790.6689453125,1837,1864,0,31,5,39,87,95,1,2
3,567,126525,10128.0,32504.650390625,4625,914,0,31,14,38,79,98,1,4
3,560,66416,1017.0,7248.896484375,875,1545,0,9,5,13,40,24,1,1
3,1414,66419,1018.0,6496.0712890625,875,1551,0,9,5,13,40,24,1,1
3,331,66419,1018.0,6672.9775390625,875,1542,0,9,5,13,40,24,1,1
3,566,126869,1074.0,32088.505859375,4654,1802,0,31,14,39,79,100,1,4
3,891,66419,1018.0,6860.828125,875,1549,0,9,5,13,40,24,1,1
3,495,66419,1018.0,6731.4609375,875,1544,0,9,5,13,40,24,1,1
3,1399,44307,16.0,30976.0380859375,432,1861,0,8,2,0,16,14,1,0
3,608,66419,1018.0,6903.109375,875,1547,0,9,5,13,40,24,1,1
3,1163,66416,1017.0,6591.6953125,875,1550,0,9,5,13,40,24,1,1
3,375,66419,1018.0,7162.1845703125,875,1543,0,9,5,13,40,24,1,1
3,500,39582,131121.0,5937.623046875,447,480,0,1,2,1,12,5,0,0
3,1582,4830,3.0,2834.654296875,16,1887,0,0,4,1,11,5,1,0
3,5,39173,65.0,26420.4951171875,985,1626,0,10,10,11,27,91,1,0
3,1819,38194,92.0,19724.7314453125,1483,892,0,7,9,9,29,97,1,0
3,1821,23417,6.0,3762.55078125,1021,1810,0,3,7,4,12,38,0,0
3,185,8166,1.0,11532.2841796875,739,582,0,0,2,0,16,5,0,0
3,1184,5196,3.0,3370.2646484375,54,1892,0,1,2,1,12,5,0,0
3,647,11851,1.0,1597.921875,18,1743,0,3,2,4,12,6,0,0
3,1479,13516,7.0,45500.0517578125,1525,1620,0,0,2,0,3,1,0,0
3,1784,8887,11.0,7220.064453125,414,1816,0,9,2,4,12,43,1,0
3,1875,34040,60.0,2358.5400390625,169,1929,0,2,2,2,20,15,1,0
3,1264,918,1.0,132.470703125,12,929,0,1,2,1,18,1,0,0
3,1876,26739,131.0,2283.908203125,171,1839,0,2,2,2,20,15,1,0
3,1876,24260,115.0,2155.12890625,171,1935,0,2,2,2,20,15,1,0
3,1818,5477,4.0,2869.3876953125,732,1820,0,5,11,5,21,47,1,0
3,1876,26739,112.0,2283.904296875,171,1839,0,2,2,2,20,15,1,0
3,1876,35201,139.0,2442.1533203125,169,1879,0,2,2,2,20,15,1,0
3,1818,6048,3.0,2531.720703125,601,1820,0,4,2,3,17,33,1,0
3,1876,24260,94.0,2159.49609375,171,1839,0,2,2,2,20,15,1,0
3,1876,24260,125.0,2159.4921875,171,1839,0,2,2,2,20,15,1,0
3,956,39264,1.0,2687.41015625,429,1829,0,3,2,1,5,2,0,0
3,1084,39264,1.0,2640.091796875,429,1830,0,3,2,1,5,2,0,0
3,1121,119,1.0,49183.8017578125,110,1567,0,0,2,0,5,1,0,0
3,852,39264,1.0,2637.884765625,429,1914,0,3,2,1,5,2,0,0
3,540,12408,1.0,1110.349609375,210,1883,0,0,2,3,39,5,0,0
3,1450,39264,1.0,2651.9990234375,427,1896,0,3,2,1,5,2,0,0
3,1577,39264,1.0,2619.96484375,429,585,0,3,2,1,5,2,0,0
3,1639,119,1.0,43.83203125,17,1770,0,0,2,0,6,1,0,0
3,156,39264,1.0,2642.892578125,429,1828,0,3,2,1,5,2,0,0
3,102,119,1.0,5042.8193359375,21,1818,0,0,2,0,2,1,0,0
3,537,17039,1.0,1366.458984375,426,1578,0,0,2,0,0,1,0,0
3,1870,31436,2100.0,2464.3642578125,42,1812,0,18,6,28,25,11,1,2
3,72,17039,1.0,1351.0703125,426,1870,0,0,2,0,0,1,0,0
3,1804,31436,2100.0,2447.0341796875,42,1812,0,18,6,28,25,11,1,2
3,219,1153,1.0,477.7568359375,87,611,0,6,2,2,15,7,0,0
3,159,17039,1.0,1343.44921875,426,1565,0,0,2,0,0,1,0,0
3,1873,31436,2100.0,2477.7001953125,42,1812,0,18,6,28,25,11,1,2
3,1878,31436,2100.0,2455.1787109375,42,1812,0,18,6,28,25,11,1,2
3,1824,31436,2100.0,2443.5791015625,42,1812,0,18,6,28,25,11,1,2
3,1853,5677,18.0,878.6298828125,428,1061,0,0,2,0,11,23,0,0
3,76,4340,5.0,275.5361328125,15,1572,0,1,0,1,30,1,0,0
3,1792,1108,30.0,546.2216796875,32,560,0,4,2,7,29,5,0,0
3,1792,1108,30.0,284.0205078125,32,1738,0,4,2,7,29,5,0,0
3,1695,1108,30.0,1175.0087890625,32,960,0,4,2,7,29,5,0,0
3,1792,1108,30.0,268.130859375,32,665,0,4,2,7,29,5,0,0
3,1356,1108,30.0,1084.3876953125,32,959,0,4,2,7,29,5,0,0
3,1458,1108,30.0,547.3046875,32,667,0,4,2,7,29,5,0,0
3,1897,1130,1.0,479.353515625,24,408,0,6,4,7,33,2,0,0
3,1792,1108,30.0,283.1513671875,32,1352,0,4,2,7,29,5,0,0
3,1793,1108,30.0,273.947265625,32,647,0,4,2,7,29,5,0,0
3,1792,1108,30.0,276.439453125,32,895,0,4,2,7,29,5,0,0
3,1329,5079,13.0,874.91015625,213,1619,0,4,5,3,11,24,0,0
3,1329,5079,13.0,883.412109375,213,1619,0,4,5,3,11,24,0,0
3,1329,5079,13.0,877.3486328125,213,1619,0,4,5,3,11,24,0,0
3,1329,5079,13.0,873.5087890625,213,1619,0,4,5,3,11,24,0,0
3,1329,5079,13.0,1017.5693359375,213,1619,0,4,5,3,11,24,0,0
3,1329,5079,13.0,950.4912109375,213,1619,0,4,5,3,11,24,0,0
3,1329,5079,13.0,874.91015625,213,1619,0,4,5,3,11,24,0,0
3,1329,5079,13.0,874.91015625,213,1619,0,4,5,3,11,24,0,0
3,1329,5079,13.0,881.546875,213,281,0,4,5,3,11,24,0,0
3,1869,3812,1.0,334.05078125,22,1648,0,4,3,2,21,3,0,0
3,1846,3661,1.0,454.7666015625,36,1650,0,0,2,0,3,3,0,0
3,1836,3812,1.0,344.0224609375,22,1648,0,4,3,2,21,3,0,0
3,1845,6749,89.0,1261.107421875,294,226,0,2,20,2,14,33,0,0
3,1244,935,1.0,143.373046875,14,1365,0,4,2,2,10,1,1,0
3,1831,3812,1.0,327.9775390625,22,1648,0,4,3,2,21,3,0,0
3,1872,11,1.0,187.9658203125,13,1889,0,4,2,2,6,1,1,0
3,1835,2485,36.0,155.841796875,25,1885,0,0,2,0,5,3,0,0
3,1173,3730,4.0,510.73046875,29,222,0,0,2,0,9,4,1,0
3,1173,1085,36.0,95.853515625,26,1885,0,0,2,0,5,3,0,0
3,1173,1579,29.0,118.330078125,25,1885,0,0,2,0,5,3,0,0
3,1173,1566,29.0,142.5576171875,26,1885,0,0,2,0,5,3,0,0
3,1173,1578,29.0,116.9892578125,25,1885,0,0,2,0,5,3,0,0
3,1173,1682,36.0,117.9140625,25,1885,0,0,2,0,5,3,0,0
3,1173,1568,29.0,142.7099609375,26,1885,0,0,2,0,5,3,0,0
3,1173,1566,29.0,140.9716796875,26,1885,0,0,2,0,5,3,0,0
3,1173,1682,36.0,146.740234375,26,1885,0,0,2,0,5,3,0,0
3,1181,4315,161.0,294.2109375,26,335,0,6,0,1,22,3,0,0
3,246,1240,9.0,584.4609375,125,1645,0,1,2,4,18,7,1,0
3,889,5454,19.0,9123.7763671875,626,342,0,5,2,2,16,33,0,0
3,1807,20844,511.0,7472.484375,289,238,0,6,4,10,32,11,1,0
3,1807,22932,47.0,8011.0732421875,311,253,0,10,2,14,31,11,1,0
3,17,14582,1066.0,10183.28125,617,1051,0,18,8,43,30,27,1,0
